name,MW,n_points,cation,cat_charge,cat_stoich,anion,an_charge,an_stoich,delta_H_soln,category,cat_type,an_type,kc_pair_type,cat_radius,an_radius,cat_charge_density,an_charge_density,mean_charge_density,ionic_strength_factor,valid_RH_range_1,valid_RH_range_2,molality_range_1,molality_range_2,RH_range_1,RH_range_2,gamma_range_1,gamma_range_2,mean_molality,mean_RH,mean_gamma,mean_deviation_from_ideal,molality_1,molality_2,molality_3,molality_4,molality_5,molality_6,molality_7,molality_8,molality_9,molality_10,molality_11,molality_12,molality_13,molality_14,molality_15,molality_16,molality_17,molality_18,molality_19,molality_20,molality_21,molality_22,molality_23,molality_24,molality_25,molality_26,molality_27,molality_28,molality_29,molality_30,molality_31,molality_32,molality_33,molality_34,molality_35,molality_36,molality_37,molality_38,molality_39,molality_40,molality_41,molality_42,molality_43,molality_44,molality_45,molality_46,molality_47,molality_48,molality_49,molality_50,molality_51,molality_52,molality_53,molality_54,molality_55,molality_56,molality_57,molality_58,molality_59,molality_60,molality_61,molality_62,molality_63,molality_64,molality_65,molality_66,molality_67,molality_68,molality_69,molality_70,molality_71,molality_72,molality_73,molality_74,molality_75,molality_76,molality_77,molality_78,molality_79,molality_80,molality_81,molality_82,molality_83,molality_84,molality_85,molality_86,molality_87,molality_88,molality_89,molality_90,molality_91,molality_92,molality_93,molality_94,molality_95,molality_96,molality_97,molality_98,molality_99,molality_100,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RH_8,RH_9,RH_10,RH_11,RH_12,RH_13,RH_14,RH_15,RH_16,RH_17,RH_18,RH_19,RH_20,RH_21,RH_22,RH_23,RH_24,RH_25,RH_26,RH_27,RH_28,RH_29,RH_30,RH_31,RH_32,RH_33,RH_34,RH_35,RH_36,RH_37,RH_38,RH_39,RH_40,RH_41,RH_42,RH_43,RH_44,RH_45,RH_46,RH_47,RH_48,RH_49,RH_50,RH_51,RH_52,RH_53,RH_54,RH_55,RH_56,RH_57,RH_58,RH_59,RH_60,RH_61,RH_62,RH_63,RH_64,RH_65,RH_66,RH_67,RH_68,RH_69,RH_70,RH_71,RH_72,RH_73,RH_74,RH_75,RH_76,RH_77,RH_78,RH_79,RH_80,RH_81,RH_82,RH_83,RH_84,RH_85,RH_86,RH_87,RH_88,RH_89,RH_90,RH_91,RH_92,RH_93,RH_94,RH_95,RH_96,RH_97,RH_98,RH_99,RH_100,gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6,gamma_7,gamma_8,gamma_9,gamma_10,gamma_11,gamma_12,gamma_13,gamma_14,gamma_15,gamma_16,gamma_17,gamma_18,gamma_19,gamma_20,gamma_21,gamma_22,gamma_23,gamma_24,gamma_25,gamma_26,gamma_27,gamma_28,gamma_29,gamma_30,gamma_31,gamma_32,gamma_33,gamma_34,gamma_35,gamma_36,gamma_37,gamma_38,gamma_39,gamma_40,gamma_41,gamma_42,gamma_43,gamma_44,gamma_45,gamma_46,gamma_47,gamma_48,gamma_49,gamma_50,gamma_51,gamma_52,gamma_53,gamma_54,gamma_55,gamma_56,gamma_57,gamma_58,gamma_59,gamma_60,gamma_61,gamma_62,gamma_63,gamma_64,gamma_65,gamma_66,gamma_67,gamma_68,gamma_69,gamma_70,gamma_71,gamma_72,gamma_73,gamma_74,gamma_75,gamma_76,gamma_77,gamma_78,gamma_79,gamma_80,gamma_81,gamma_82,gamma_83,gamma_84,gamma_85,gamma_86,gamma_87,gamma_88,gamma_89,gamma_90,gamma_91,gamma_92,gamma_93,gamma_94,gamma_95,gamma_96,gamma_97,gamma_98,gamma_99,gamma_100,x_water_1,x_water_2,x_water_3,x_water_4,x_water_5,x_water_6,x_water_7,x_water_8,x_water_9,x_water_10,x_water_11,x_water_12,x_water_13,x_water_14,x_water_15,x_water_16,x_water_17,x_water_18,x_water_19,x_water_20,x_water_21,x_water_22,x_water_23,x_water_24,x_water_25,x_water_26,x_water_27,x_water_28,x_water_29,x_water_30,x_water_31,x_water_32,x_water_33,x_water_34,x_water_35,x_water_36,x_water_37,x_water_38,x_water_39,x_water_40,x_water_41,x_water_42,x_water_43,x_water_44,x_water_45,x_water_46,x_water_47,x_water_48,x_water_49,x_water_50,x_water_51,x_water_52,x_water_53,x_water_54,x_water_55,x_water_56,x_water_57,x_water_58,x_water_59,x_water_60,x_water_61,x_water_62,x_water_63,x_water_64,x_water_65,x_water_66,x_water_67,x_water_68,x_water_69,x_water_70,x_water_71,x_water_72,x_water_73,x_water_74,x_water_75,x_water_76,x_water_77,x_water_78,x_water_79,x_water_80,x_water_81,x_water_82,x_water_83,x_water_84,x_water_85,x_water_86,x_water_87,x_water_88,x_water_89,x_water_90,x_water_91,x_water_92,x_water_93,x_water_94,x_water_95,x_water_96,x_water_97,x_water_98,x_water_99,x_water_100,ln_gamma_1,ln_gamma_2,ln_gamma_3,ln_gamma_4,ln_gamma_5,ln_gamma_6,ln_gamma_7,ln_gamma_8,ln_gamma_9,ln_gamma_10,ln_gamma_11,ln_gamma_12,ln_gamma_13,ln_gamma_14,ln_gamma_15,ln_gamma_16,ln_gamma_17,ln_gamma_18,ln_gamma_19,ln_gamma_20,ln_gamma_21,ln_gamma_22,ln_gamma_23,ln_gamma_24,ln_gamma_25,ln_gamma_26,ln_gamma_27,ln_gamma_28,ln_gamma_29,ln_gamma_30,ln_gamma_31,ln_gamma_32,ln_gamma_33,ln_gamma_34,ln_gamma_35,ln_gamma_36,ln_gamma_37,ln_gamma_38,ln_gamma_39,ln_gamma_40,ln_gamma_41,ln_gamma_42,ln_gamma_43,ln_gamma_44,ln_gamma_45,ln_gamma_46,ln_gamma_47,ln_gamma_48,ln_gamma_49,ln_gamma_50,ln_gamma_51,ln_gamma_52,ln_gamma_53,ln_gamma_54,ln_gamma_55,ln_gamma_56,ln_gamma_57,ln_gamma_58,ln_gamma_59,ln_gamma_60,ln_gamma_61,ln_gamma_62,ln_gamma_63,ln_gamma_64,ln_gamma_65,ln_gamma_66,ln_gamma_67,ln_gamma_68,ln_gamma_69,ln_gamma_70,ln_gamma_71,ln_gamma_72,ln_gamma_73,ln_gamma_74,ln_gamma_75,ln_gamma_76,ln_gamma_77,ln_gamma_78,ln_gamma_79,ln_gamma_80,ln_gamma_81,ln_gamma_82,ln_gamma_83,ln_gamma_84,ln_gamma_85,ln_gamma_86,ln_gamma_87,ln_gamma_88,ln_gamma_89,ln_gamma_90,ln_gamma_91,ln_gamma_92,ln_gamma_93,ln_gamma_94,ln_gamma_95,ln_gamma_96,ln_gamma_97,ln_gamma_98,ln_gamma_99,ln_gamma_100,ln_aw_1,ln_aw_2,ln_aw_3,ln_aw_4,ln_aw_5,ln_aw_6,ln_aw_7,ln_aw_8,ln_aw_9,ln_aw_10,ln_aw_11,ln_aw_12,ln_aw_13,ln_aw_14,ln_aw_15,ln_aw_16,ln_aw_17,ln_aw_18,ln_aw_19,ln_aw_20,ln_aw_21,ln_aw_22,ln_aw_23,ln_aw_24,ln_aw_25,ln_aw_26,ln_aw_27,ln_aw_28,ln_aw_29,ln_aw_30,ln_aw_31,ln_aw_32,ln_aw_33,ln_aw_34,ln_aw_35,ln_aw_36,ln_aw_37,ln_aw_38,ln_aw_39,ln_aw_40,ln_aw_41,ln_aw_42,ln_aw_43,ln_aw_44,ln_aw_45,ln_aw_46,ln_aw_47,ln_aw_48,ln_aw_49,ln_aw_50,ln_aw_51,ln_aw_52,ln_aw_53,ln_aw_54,ln_aw_55,ln_aw_56,ln_aw_57,ln_aw_58,ln_aw_59,ln_aw_60,ln_aw_61,ln_aw_62,ln_aw_63,ln_aw_64,ln_aw_65,ln_aw_66,ln_aw_67,ln_aw_68,ln_aw_69,ln_aw_70,ln_aw_71,ln_aw_72,ln_aw_73,ln_aw_74,ln_aw_75,ln_aw_76,ln_aw_77,ln_aw_78,ln_aw_79,ln_aw_80,ln_aw_81,ln_aw_82,ln_aw_83,ln_aw_84,ln_aw_85,ln_aw_86,ln_aw_87,ln_aw_88,ln_aw_89,ln_aw_90,ln_aw_91,ln_aw_92,ln_aw_93,ln_aw_94,ln_aw_95,ln_aw_96,ln_aw_97,ln_aw_98,ln_aw_99,ln_aw_100,mean_ln_gamma,mean_ln_aw,n_cations,n_anions,total_ions,electrolyte_type,electrolyte_class
AgNO3,169.87,100,Ag,1,1,NO3,1,1,22.6,endothermic_nitrate,c,c,c-c,115,200,6.57516232431988e-07,1.25e-07,3.91258116215994e-07,1,0.865,0.99,0.5830392828,10.5286586379,0.866,0.984,1.0046707949,1.1945149962,4.691200345814,0.925,1.0777250662,0.0777250662,10.5286586379,10.379652822,10.2316407556,10.0846088984,9.938544183,9.7934340243,9.6492663306,9.5060295161,9.3637125134,9.2223047883,9.0817963552,8.9421777937,8.8034402665,8.6655755384,8.5285759965,8.3924346718,8.2571452612,8.1227021512,7.9891004428,7.8563359759,7.7244053566,7.5933059827,7.463036072,7.3335946889,7.2049817719,7.077198161,6.9502456236,6.8241268801,6.6988456277,6.5744065621,6.4508153973,6.3280788815,6.20620481,6.0852020334,5.9650804603,5.8458510552,5.7275258284,5.6101178198,5.4936410731,5.3781106025,5.2635423485,5.149953124,5.0373605496,4.9257829774,4.8152394036,4.7057493691,4.597332849,4.4900101316,4.3838016855,4.2787280193,4.1748095308,4.0720663513,3.9705181835,3.8701841365,3.7710825601,3.6732308797,3.5766454352,3.4813413256,3.387332262,3.2946304315,3.2032463732,3.1131888691,3.0244648512,2.9370793258,2.851035316,2.7663338229,2.6829738061,2.6009521813,2.5202638378,2.4409016709,2.3628566308,2.2861177856,2.2106723965,2.136506003,2.0636025175,1.9919443263,1.921512395,1.8522863774,1.7842447256,1.717364799,1.6516229724,1.5869947403,1.523454817,1.4609772317,1.3995354167,1.3391022898,1.279650328,1.2211516345,1.1635779965,1.1069009347,1.0510917443,0.9961215259,0.9419612085,0.8885815618,0.8359531989,0.7840465691,0.7328319393,0.6822793651,0.6323586484,0.5830392828,0.866,0.8671919192,0.8683838384,0.8695757576,0.8707676768,0.871959596,0.8731515152,0.8743434343,0.8755353535,0.8767272727,0.8779191919,0.8791111111,0.8803030303,0.8814949495,0.8826868687,0.8838787879,0.8850707071,0.8862626263,0.8874545455,0.8886464646,0.8898383838,0.891030303,0.8922222222,0.8934141414,0.8946060606,0.8957979798,0.896989899,0.8981818182,0.8993737374,0.9005656566,0.9017575758,0.9029494949,0.9041414141,0.9053333333,0.9065252525,0.9077171717,0.9089090909,0.9101010101,0.9112929293,0.9124848485,0.9136767677,0.9148686869,0.9160606061,0.9172525253,0.9184444444,0.9196363636,0.9208282828,0.922020202,0.9232121212,0.9244040404,0.9255959596,0.9267878788,0.927979798,0.9291717172,0.9303636364,0.9315555556,0.9327474747,0.9339393939,0.9351313131,0.9363232323,0.9375151515,0.9387070707,0.9398989899,0.9410909091,0.9422828283,0.9434747475,0.9446666667,0.9458585859,0.9470505051,0.9482424242,0.9494343434,0.9506262626,0.9518181818,0.953010101,0.9542020202,0.9553939394,0.9565858586,0.9577777778,0.958969697,0.9601616162,0.9613535354,0.9625454545,0.9637373737,0.9649292929,0.9661212121,0.9673131313,0.9685050505,0.9696969697,0.9708888889,0.9720808081,0.9732727273,0.9744646465,0.9756565657,0.9768484848,0.978040404,0.9792323232,0.9804242424,0.9816161616,0.9828080808,0.984,1.1945149962,1.1915033916,1.1885100811,1.1855347687,1.1825771707,1.1796370162,1.1767140479,1.1738080222,1.1709187098,1.1680458966,1.1651893838,1.162348989,1.1595245463,1.1567159079,1.153922944,1.1511455442,1.148383618,1.145637096,1.1429059304,1.1401900966,1.1374895936,1.1348044453,1.1321347015,1.1294804388,1.1268417622,1.1242188053,1.1216117323,1.1190207382,1.1164460502,1.1138879285,1.1113466675,1.1088225957,1.1063160773,1.1038275121,1.1013573359,1.098906021,1.0964740755,1.0940620435,1.0916705044,1.0893000716,1.0869513919,1.0846251435,1.082322034,1.0800427984,1.077788196,1.0755590075,1.0733560315,1.0711800802,1.0690319753,1.0669125435,1.0648226112,1.0627629995,1.0607345186,1.0587379622,1.0567741017,1.0548436809,1.0529474099,1.0510859599,1.0492599579,1.047469982,1.0457165566,1.0440001484,1.0423211632,1.0406799424,1.0390767611,1.0375118262,1.0359852753,1.0344971761,1.0330475266,1.0316362559,1.0302632252,1.0289282298,1.0276310011,1.0263712092,1.0251484659,1.0239623275,1.0228122984,1.0216978344,1.0206183465,1.019573204,1.0185617382,1.0175832458,1.0166369924,1.0157222153,1.0148381265,1.0139839155,1.0131587519,1.0123617875,1.0115921582,1.0108489856,1.0101313787,1.0094384346,1.0087692395,1.008122869,1.0074983881,1.0068948509,1.0063113002,1.005746766,1.0052002642,1.0046707949,0.8405665589,0.8424674741,0.8443642428,0.8462569253,0.8481455785,0.8500302553,0.8519110042,0.8537878696,0.8556608909,0.8575301025,0.8593955332,0.8612572061,0.8631151381,0.8649693395,0.8668198132,0.8686665549,0.8705095523,0.8723487843,0.874184221,0.8760158227,0.8778435396,0.8796673112,0.8814870656,0.8833027189,0.8851141746,0.886921323,0.8887240405,0.8905221891,0.8923156156,0.8941041513,0.8958876112,0.8976657934,0.899438479,0.9012054315,0.9029663963,0.9047211006,0.9064692535,0.9082105455,0.909944649,0.9116712184,0.9133898904,0.9151002849,0.9168020055,0.9184946406,0.9201777647,0.9218509394,0.9235137156,0.9251656346,0.9268062311,0.9284350343,0.9300515712,0.9316553689,0.9332459572,0.9348228713,0.9363856551,0.9379338639,0.9394670671,0.9409848516,0.9424868238,0.9439726132,0.9454418742,0.9468942884,0.9483295672,0.9497474528,0.9511477203,0.9525301786,0.9538946714,0.9552410774,0.9565693111,0.9578793224,0.9591710961,0.9604446518,0.9617000427,0.9629373543,0.9641567038,0.9653582383,0.9665421333,0.967708591,0.968857839,0.9699901284,0.9711057319,0.9722049424,0.9732880714,0.9743554471,0.9754074133,0.9764443276,0.9774665605,0.9784744939,0.9794685203,0.9804490418,0.9814164691,0.9823712214,0.9833137254,0.9842444154,0.9851637328,0.9860721267,0.9869700535,0.987857978,0.9887363735,0.9896057231,0.177740242079137,0.175215864048622,0.172700489986597,0.170193954393552,0.167696099888818,0.165206777765039,0.162725848803499,0.160253183502795,0.157788662735399,0.155332178668252,0.15288363500774,0.150442948105903,0.148010047217705,0.14558487605598,0.143167392892889,0.140757571962793,0.138355404098587,0.135960897984898,0.133574080813369,0.131194999908443,0.128823723317604,0.126460341199028,0.124104966959687,0.121757738316459,0.119418818988584,0.117088399163419,0.114766697568016,0.112453961955198,0.110150470664863,0.107856533661528,0.105572493938843,0.103298727763179,0.101035646448839,0.0987836966084583,0.096543360851197,0.09431515857121,0.0920996456414504,0.089897414914547,0.0877090958938422,0.0855353538365462,0.0833768894759144,0.0812344374352997,0.0791087646075282,0.0770006684991022,0.074910974518151,0.0728405333995954,0.0707902180248533,0.0687609194414889,0.0667535430081058,0.0647690041055811,0.0628082230348348,0.0608721201273775,0.0589616102259395,0.0570775970965857,0.0552209675857993,0.0533925861867728,0.0515932887897298,0.0498238772277526,0.0480851136797381,0.0463777156016324,0.0447023505275708,0.0430596316060308,0.0414501138839787,0.039874290294434,0.0383325891763712,0.0368253718047391,0.0353529307053973,0.0339154884752303,0.0325131974044173,0.0311461397157299,0.0298143280386489,0.0285177068975751,0.027256154249292,0.0260294836530751,0.024837446881867,0.0236797363897827,0.0225559886097686,0.021465787008414,0.0204086656766405,0.0193841122800062,0.0183915716369964,0.0174304490420799,0.0165001137219597,0.0155999016351291,0.0147291184944707,0.0138870426171464,0.0130729275981638,0.012286004507902,0.0115254839054144,0.0107905575657992,0.0100804003145609,0.00939417087834203,0.00873101303476364,0.00809005606993156,0.00747041493667666,0.00687119011167782,0.0062914673485376,0.00573031633177786,0.0051867895205325,0.00465992058548246,-0.143870370419702,-0.142494966605853,-0.141121451929626,-0.13974982120862,-0.138380069281732,-0.137012191009036,-0.13564618127167,-0.134282035086095,-0.132919747146333,-0.131559312510553,-0.130200726143009,-0.128843983028447,-0.127489078172002,-0.126136006599083,-0.124784763355263,-0.123435343506174,-0.122087742137397,-0.120741954354352,-0.119397975282196,-0.118055800178244,-0.116715423981591,-0.115376841988648,-0.114040049402456,-0.112705041445268,-0.11137181335845,-0.110040360402371,-0.10871067785631,-0.107382761018351,-0.106056605205284,-0.104732205752508,-0.103409558013928,-0.102088657472612,-0.100769499297547,-0.0994520790084789,-0.0981363920323771,-0.0968224338142393,-0.0955101998169939,-0.0941996855214076,-0.0928908864259909,-0.0915837980469064,-0.0902784159178757,-0.088974735590088,-0.08767275263211,-0.0863724626297941,-0.0850738612950698,-0.0837769440301931,-0.0824817065813612,-0.0811881446026803,-0.0798962537651003,-0.0786060297563271,-0.077317468280737,-0.0760305650592898,-0.074745315829445,-0.0734617163450756,-0.0721797623763851,-0.0708994497098231,-0.0696207742552129,-0.0683437316166909,-0.0670683177362972,-0.065794528464641,-0.0645223596681685,-0.0632518072290808,-0.0619828670452555,-0.0607155350301658,-0.0594498071128027,-0.0581856792375956,-0.0569231473643352,-0.0556622074680952,-0.054402855539156,-0.0531450876883859,-0.0518888997252002,-0.050634287790632,-0.0493812479350273,-0.0481297762235599,-0.0468798687361591,-0.0456315215674342,-0.0443847308266023,-0.0431394926374159,-0.0418958031380892,-0.0406536584812279,-0.0394130548337564,-0.038173988480739,-0.0369364554096154,-0.0357004519338641,-0.0344659742769813,-0.0332330186764325,-0.0320015813835826,-0.0307716586636287,-0.029543246795531,-0.0283163420719461,-0.0270909407991593,-0.0258670392970186,-0.0246446338988673,-0.0234237210538493,-0.0222042969172378,-0.0209863579649655,-0.0197699005837044,-0.0185549211732973,-0.017341416146693,-0.0161293819298836,0.0734405687739061,-0.0786541644829645,1,1,2,"1:1 (z_{+}=1, z_{-}=1)",1:1
BaBr2,297.14,100,Ba,2,1,Br,1,2,-27.6,exothermic_halide,k,c,k-c,135,196,8.12884214804654e-07,1.32810308629908e-07,4.72847261717281e-07,3,0.8221,0.9587,1.057102336,3.3660793771,0.8241,0.9567,0.9740200742,1.0119888811,2.283503381167,0.8904,0.998866685631,-0.00113331436899999,3.3660793771,3.3482782776,3.3303580431,3.3123167995,3.2941526582,3.2758637188,3.2574480711,3.2389037982,3.2202289798,3.2014216953,3.1824800283,3.1634020708,3.1441859276,3.1248297225,3.1053316031,3.0856897483,3.0659023745,3.0459677439,3.0258841723,3.0056500387,2.9852637947,2.9647239755,2.944029211,2.9231782382,2.9021699143,2.8810032306,2.8596773274,2.8381915096,2.8165452633,2.7947382729,2.7727704394,2.7506418986,2.7283530406,2.7059045293,2.6832973219,2.6605326892,2.637612235,2.6145379153,2.5913120565,2.5679373734,2.5444169844,2.5207544257,2.4969536634,2.4730191018,2.4489555896,2.4247684219,2.4004633379,2.3760465141,2.3515245529,2.326904465,2.3021936466,2.2773998512,2.2525311542,2.2275959122,2.2026027167,2.1775603414,2.1524776845,2.127363706,2.1022273614,2.0770775307,2.0519229454,2.0267721133,2.001633242,1.9765141619,1.9514222498,1.9263643533,1.9013467169,1.8763749097,1.8514537559,1.8265872667,1.8017785748,1.7770298693,1.7523423325,1.7277160752,1.7031500705,1.6786420836,1.6541885959,1.6297847195,1.6054241004,1.5810988037,1.5567991778,1.5325136892,1.50822872,1.4839283161,1.4595938732,1.4352037376,1.4107326987,1.3861513318,1.3614251416,1.3365134274,1.3113677563,1.2859298724,1.2601287688,1.2338764826,1.2070618665,1.1795410182,1.1511218905,1.1215380968,1.0904009279,1.057102336,0.8241,0.8254393939,0.8267787879,0.8281181818,0.8294575758,0.8307969697,0.8321363636,0.8334757576,0.8348151515,0.8361545455,0.8374939394,0.8388333333,0.8401727273,0.8415121212,0.8428515152,0.8441909091,0.845530303,0.846869697,0.8482090909,0.8495484848,0.8508878788,0.8522272727,0.8535666667,0.8549060606,0.8562454545,0.8575848485,0.8589242424,0.8602636364,0.8616030303,0.8629424242,0.8642818182,0.8656212121,0.8669606061,0.8683,0.8696393939,0.8709787879,0.8723181818,0.8736575758,0.8749969697,0.8763363636,0.8776757576,0.8790151515,0.8803545455,0.8816939394,0.8830333333,0.8843727273,0.8857121212,0.8870515152,0.8883909091,0.889730303,0.891069697,0.8924090909,0.8937484848,0.8950878788,0.8964272727,0.8977666667,0.8991060606,0.9004454545,0.9017848485,0.9031242424,0.9044636364,0.9058030303,0.9071424242,0.9084818182,0.9098212121,0.9111606061,0.9125,0.9138393939,0.9151787879,0.9165181818,0.9178575758,0.9191969697,0.9205363636,0.9218757576,0.9232151515,0.9245545455,0.9258939394,0.9272333333,0.9285727273,0.9299121212,0.9312515152,0.9325909091,0.933930303,0.935269697,0.9366090909,0.9379484848,0.9392878788,0.9406272727,0.9419666667,0.9433060606,0.9446454545,0.9459848485,0.9473242424,0.9486636364,0.9500030303,0.9513424242,0.9526818182,0.9540212121,0.9553606061,0.9567,0.9740200742,0.9748090078,0.9755900408,0.9763630637,0.9771279654,0.9778846338,0.9786329561,0.9793728183,0.9801041058,0.9808267035,0.981540496,0.9822453675,0.9829412023,0.9836278852,0.9843053013,0.9849733367,0.9856318788,0.9862808163,0.9869200401,0.9875494435,0.9881689224,0.9887783765,0.9893777091,0.9899668283,0.9905456472,0.991114085,0.9916720673,0.9922195273,0.9927564062,0.9932826546,0.9937982328,0.9943031124,0.9947972766,0.9952807219,0.9957534586,0.9962155119,0.9966669234,0.9971077515,0.9975380729,0.9979579832,0.998367598,0.9987670537,0.9991565081,0.999536141,0.9999061548,1.0002667746,1.0006182482,1.0009608462,1.0012948613,1.0016206077,1.0019384204,1.0022486535,1.0025516792,1.0028478854,1.0031376739,1.0034214578,1.0036996589,1.0039727043,1.0042410238,1.0045050459,1.0047651946,1.0050218852,1.005275521,1.0055264891,1.0057751564,1.0060218661,1.0062669335,1.0065106424,1.0067532414,1.0069949401,1.0072359059,1.0074762599,1.0077160742,1.0079553674,1.0081941017,1.0084321784,1.0086694341,1.0089056357,1.0091404751,1.0093735628,1.0096044209,1.0098324735,1.0100570364,1.0102773033,1.0104923291,1.0107010087,1.0109020503,1.0110939404,1.011274899,1.0114428196,1.0115951894,1.0117289791,1.0118404899,1.0119251329,1.0119771036,1.0119888811,1.0119504239,1.0118478021,1.0116606927,1.0113573193,0.9428270435,0.9431121956,0.9433994303,0.9436887814,0.9439802829,0.9442739693,0.944569875,0.9448680349,0.9451684841,0.9454712577,0.9457763907,0.9460839185,0.9463938759,0.946706298,0.9470212192,0.9473386739,0.9476586957,0.9479813179,0.9483065727,0.9486344917,0.9489651053,0.9492984425,0.9496345313,0.9499733977,0.9503150661,0.9506595585,0.951006895,0.9513570928,0.9517101663,0.9520661268,0.9524249821,0.9527867363,0.9531513892,0.9535189363,0.9538893683,0.9542626708,0.9546388237,0.9550178015,0.9553995722,0.9557840974,0.9561713321,0.9565612242,0.9569537145,0.9573487361,0.9577462148,0.9581460688,0.9585482086,0.9589525373,0.9593589504,0.9597673365,0.9601775774,0.9605895484,0.9610031193,0.9614181545,0.9618345143,0.9622520551,0.9626706312,0.9630900949,0.9635102984,0.9639310945,0.9643523379,0.9647738868,0.9651956036,0.9656173568,0.966039022,0.9664604832,0.9668816344,0.9673023802,0.9677226378,0.9681423377,0.968561425,0.9689798606,0.9693976224,0.9698147063,0.9702311274,0.9706469216,0.9710621465,0.9714768833,0.9718912384,0.9723053456,0.9727193682,0.9731335024,0.9735479806,0.9739630757,0.9743791071,0.9747964474,0.9752155316,0.9756368681,0.9760610544,0.9764887967,0.9769209364,0.9773584872,0.9778026863,0.9782550677,0.9787175716,0.9791927116,0.9796838446,0.9801956288,0.9807348634,0.9813121865,-0.0263233654903847,-0.0255137166090288,-0.0247128209745595,-0.0239207702448258,-0.0231376576247048,-0.0223635772550002,-0.0215986239110044,-0.0208428935195149,-0.0200964825514065,-0.019359487926935,-0.0186320068197682,-0.017914136767466,-0.017205975171236,-0.016507618899623,-0.0158191645035049,-0.0151407075165309,-0.0144723421642674,-0.0138141613786381,-0.0131662559003003,-0.0125287140932005,-0.0119016217596042,-0.0112850609442037,-0.0106791101573054,-0.0100838431825424,-0.00949932889784079,-0.00892563018826495,-0.00836280366853937,-0.00781089849853268,-0.00726995600746159,-0.00674000831136329,-0.00622107804049285,-0.00571317675862675,-0.00521630469234051,-0.00473044905263744,-0.00425558356462798,-0.00379166739411562,-0.00333864367357461,-0.00289643913287785,-0.00246496262570839,-0.00204410455894919,-0.00163373581989598,-0.00123370700362481,-0.000843847839461453,-0.000463966615866297,-9.38496037362945e-05,0.000266739021983817,0.00061805716331616,0.000960384882769516,0.00129402369008791,0.00161929593239063,0.00193654408750669,0.00224612906240039,0.00254842919410442,0.00284383785717869,0.00313276167387551,0.00341561793004943,0.00369283199497739,0.0039648339477743,0.00423205600471191,0.00449492855540708,0.004753876999683,0.00500931759234636,0.00526165418748261,0.0055112740904294,0.00575854411262952,0.00600380712721555,0.00624737793202287,0.00648953971294596,0.00673054041148947,0.00697058899688965,0.00720985233815768,0.0074484511863905,0.00768645755141485,0.00792389029584482,0.00816071232196419,0.00839682617553783,0.00863207034928074,0.00886621440133077,0.00909895378206472,0.00932990357647745,0.00955859165814038,0.00978444927379738,0.010006800941871,0.0102248508918664,0.0104376666402465,0.0106441581191552,0.0108430513685176,0.0110328540204107,0.0112118110899201,0.0113778457262331,0.0115284803654342,0.0116607277850795,0.0117709397662555,0.0118545887808409,0.0119059457081411,0.0119175837495797,0.0118795814242039,0.011778166373267,0.0115932307517818,0.0112933091490333,-0.193463397212799,-0.19183943576112,-0.190218107164013,-0.188599403139557,-0.18698331496335,-0.185369834435074,-0.183758953033137,-0.182150662277254,-0.180544954087545,-0.178941819944224,-0.177341251846413,-0.17574324147357,-0.174147780545168,-0.172554861176942,-0.170964475047286,-0.169376614348437,-0.167791270954586,-0.166208436778695,-0.16462810412594,-0.163050264984418,-0.16147491138028,-0.159902035729504,-0.158331630014807,-0.156763686724873,-0.155198198032931,-0.153635156149094,-0.152074553669399,-0.150516382759158,-0.148960636084862,-0.147407305999167,-0.145856384890492,-0.144307865529365,-0.142761740258109,-0.141218001915538,-0.139676643028251,-0.138137656157534,-0.136601034243049,-0.135066769798757,-0.13353485583052,-0.132005285033609,-0.13047805013694,-0.128953144244154,-0.127430560035685,-0.125910290679367,-0.124392329034067,-0.122876667991292,-0.121363300813705,-0.119852220343237,-0.118343419904811,-0.116836892516,-0.115332631226057,-0.113830629451891,-0.112330880304028,-0.110833376924115,-0.109338112819392,-0.107845081080296,-0.106354275273388,-0.104865688660456,-0.103379314533504,-0.101895146546744,-0.100413177940023,-0.098933402425125,-0.0974558134106694,-0.0959804043346162,-0.0945071689938235,-0.0930361007732017,-0.0915671935254905,-0.0901004408018724,-0.0886358361820255,-0.0871733736012814,-0.0857130465854251,-0.0842548491240435,-0.0827987749067647,-0.0813448176509003,-0.0798929714262345,-0.078443229895389,-0.0769955871808361,-0.0755500371066813,-0.0741065735239308,-0.072665190632945,-0.0712258822292887,-0.0697886425644992,-0.0683534655933331,-0.0669203452966917,-0.0654892760017744,-0.0640602517399484,-0.0626332665682848,-0.061208314888347,-0.0597853907006514,-0.0583644884556302,-0.0569456023094582,-0.0555287264433005,-0.0541138553798512,-0.0527009832430771,-0.0512901046031642,-0.0498812137376088,-0.0484743049482083,-0.047069372875382,-0.0456664117631235,-0.0442654162980154,-0.00119509299590187,-0.117028822347089,1,2,3,"1:2 (z_{+}=2, z_{-}=1)",2:1
